order_id,customer_id,product_id,order_date,amount_inr
ORD-04078,CUST-0254,PROD-0972,2026-04-11T14:55:55.132636,3086
ORD-04079,CUST-0191,PROD-0365,2026-03-16T14:04:30.132653,884
ORD-04080,CUST-0051,PROD-0949,2026-05-08T14:17:56.132682,4590
ORD-04081,CUST-0839,PROD-0173,2026-03-28T01:01:40.132699,1429
ORD-04082,CUST-0689,PROD-0316,2026-03-20T01:46:45.132727,4712
ORD-04083,CUST-0751,PROD-0152,2026-04-28T20:31:02.132745,4042
ORD-04084,CUST-0330,PROD-0624,2026-04-15T15:43:35.132763,3775
ORD-04085,CUST-0794,PROD-0178,2026-03-21T21:21:06.132780,1977
ORD-04086,CUST-0934,PROD-0904,2026-03-27T00:00:39.132797,835
ORD-04087,CUST-0827,PROD-0857,2026-05-12T04:30:30.132838,2462
ORD-04088,CUST-0457,PROD-0466,2026-06-07T19:57:17.132856,3342
ORD-04089,CUST-0075,PROD-0938,2026-03-26T08:58:13.132883,984
ORD-04090,CUST-0549,PROD-0302,2026-03-25T22:22:49.132939,3323
ORD-04091,CUST-0926,PROD-0169,2026-03-26T02:37:03.132957,1607
ORD-04092,CUST-0213,PROD-0204,2026-04-14T06:03:30.132975,1672
ORD-04093,CUST-0264,PROD-0344,2026-05-01T12:01:35.132992,2785
ORD-04094,CUST-0751,PROD-0008,2026-05-24T17:26:52.133021,4175
ORD-04095,CUST-0702,PROD-0680,2026-05-30T10:52:01.133049,13362
ORD-04096,CUST-0691,PROD-0608,2026-03-17T23:56:33.133066,946
ORD-04097,CUST-0942,PROD-0617,2026-03-26T19:37:07.133084,758
ORD-04098,CUST-0294,PROD-0867,2026-05-30T11:43:03.133101,1600
ORD-04099,CUST-0696,PROD-0682,2026-04-20T02:13:55.133118,4849
ORD-04100,CUST-0087,PROD-0008,2026-03-19T04:41:19.133136,4175
ORD-04101,CUST-0541,PROD-0729,2026-04-27T16:29:34.133162,2708
ORD-04102,CUST-0446,PROD-0293,2026-05-20T16:37:01.133180,1001
ORD-04103,CUST-0104,PROD-0623,2026-04-27T19:44:54.133196,3114
ORD-04104,CUST-0014,PROD-0245,2026-04-16T20:45:53.133213,1518
ORD-04105,CUST-0455,PROD-0613,2026-05-02T01:56:32.133245,1467
ORD-04106,CUST-0335,PROD-0609,2026-05-29T20:46:22.133278,4450
ORD-04107,CUST-0552,PROD-0758,2026-06-04T12:19:31.133299,2825
ORD-04108,CUST-0061,PROD-0711,2026-04-17T23:27:27.133317,1616
ORD-04109,CUST-0372,PROD-0773,2026-04-25T18:07:19.133333,3836
ORD-04110,CUST-0345,PROD-0275,2026-05-22T13:20:57.133351,3657
ORD-04111,CUST-0430,PROD-0824,2026-05-25T04:08:22.133368,4687
ORD-04112,CUST-0442,PROD-0854,2026-03-18T02:50:03.133385,3904
ORD-04113,CUST-0352,PROD-0293,2026-03-17T19:15:45.133402,1001
ORD-04114,CUST-0904,PROD-0808,2026-03-25T13:39:29.133433,1063
ORD-04115,CUST-0263,PROD-0279,2026-06-01T05:55:37.133449,767
ORD-04116,CUST-0615,PROD-0165,2026-05-30T04:55:56.133466,13472
ORD-04117,CUST-0018,PROD-0661,2026-05-28T06:25:05.133483,1028
ORD-04118,CUST-0129,PROD-0801,2026-05-19T11:55:51.133501,1698
ORD-04119,CUST-0514,PROD-0113,2026-03-30T22:23:07.133518,2343
ORD-04120,CUST-0427,PROD-0148,2026-05-04T00:46:47.133547,2878
ORD-04121,CUST-0135,PROD-0186,2026-05-21T10:51:52.133565,4472
ORD-04122,CUST-0623,PROD-0145,2026-03-20T05:06:05.133582,1103
ORD-04123,CUST-0044,PROD-0550,2026-04-01T21:45:42.133616,3656
ORD-04124,CUST-0352,PROD-0811,2026-06-03T23:31:51.133644,966
ORD-04125,CUST-0210,PROD-0033,2026-05-26T20:57:15.133694,3108
ORD-04126,CUST-0460,PROD-0694,2026-03-24T17:08:03.133774,3455
ORD-04127,CUST-0223,PROD-0166,2026-04-19T00:58:34.133793,2006
ORD-04128,CUST-0346,PROD-0057,2026-05-22T12:34:43.133809,3020
ORD-04129,CUST-0776,PROD-0599,2026-03-15T23:41:36.133839,2660
ORD-04130,CUST-0915,PROD-0375,2026-03-24T10:01:42.133866,1752
ORD-04131,CUST-0948,PROD-0853,2026-05-14T23:52:20.133884,2591
ORD-04132,CUST-0781,PROD-0453,2026-05-18T22:23:08.133906,3627
ORD-04133,CUST-0417,PROD-0256,2026-04-08T03:53:37.133924,3290
ORD-04134,CUST-0143,PROD-0980,2026-05-03T20:53:47.133942,4402
ORD-04135,CUST-0393,PROD-0313,2026-06-04T08:45:26.133971,1949
ORD-04136,CUST-0785,PROD-0918,2026-03-15T23:43:23.134001,9733
ORD-04137,CUST-0710,PROD-0004,2026-03-20T11:18:25.134018,4130
ORD-04138,CUST-0712,PROD-0166,2026-05-20T03:46:47.134035,2006
ORD-04139,CUST-0181,PROD-0003,2026-04-29T17:05:03.134052,4990
ORD-04140,CUST-0403,PROD-0592,2026-04-29T15:53:37.134069,4312
ORD-04141,CUST-0342,PROD-0036,2026-05-19T10:08:32.134087,2587
ORD-04142,CUST-0647,PROD-0590,2026-03-21T23:43:57.134104,1759
ORD-04143,CUST-0616,PROD-0356,2026-04-03T15:29:57.134126,6753
ORD-04144,CUST-0033,PROD-0826,2026-05-27T14:32:55.134153,1866
ORD-04145,CUST-0392,PROD-0505,2026-06-04T04:27:27.134171,1095
ORD-04146,CUST-0410,PROD-0330,2026-05-10T03:50:55.134188,933
ORD-04147,CUST-0536,PROD-0053,2026-06-03T03:04:55.134205,3769
ORD-04148,CUST-0103,PROD-0708,2026-05-25T12:49:45.134240,2304
ORD-04149,CUST-0885,PROD-0439,2026-04-30T02:33:32.134260,3652
ORD-04150,CUST-0936,PROD-0706,2026-06-03T11:41:39.134277,1320
ORD-04151,CUST-0778,PROD-0943,2026-05-18T00:50:33.134295,1867
ORD-04152,CUST-0815,PROD-0764,2026-05-24T12:38:37.134312,1260
ORD-04153,CUST-0513,PROD-0312,2026-04-18T20:56:05.134329,3571
ORD-04154,CUST-0115,PROD-0776,2026-04-12T04:09:22.134351,1777
ORD-04155,CUST-0099,PROD-0649,2026-04-13T17:52:08.134368,998
ORD-04156,CUST-0286,PROD-0453,2026-04-22T12:42:18.134398,3627
ORD-04157,CUST-0157,PROD-0143,2026-04-21T22:22:11.134417,3176
ORD-04158,CUST-0587,PROD-0661,2026-04-18T06:12:02.134435,1028
ORD-04159,CUST-0069,PROD-0064,2026-04-02T03:06:17.134452,685
ORD-04160,CUST-0601,PROD-0688,2026-04-16T22:35:43.134480,1993
ORD-04161,CUST-0077,PROD-0165,2026-05-02T06:50:12.134496,13472
ORD-04162,CUST-0982,PROD-0308,2026-03-29T11:46:24.134531,2824
ORD-04163,CUST-0564,PROD-0387,2026-03-24T04:54:10.134550,2704
ORD-04164,CUST-0954,PROD-0227,2026-05-27T19:14:23.134567,4618
ORD-04165,CUST-0087,PROD-0168,2026-04-03T16:46:29.134583,4127
ORD-04166,CUST-0345,PROD-0626,2026-04-25T16:06:28.134600,369
ORD-04167,CUST-0869,PROD-0786,2026-05-19T03:24:30.134616,4858
ORD-04168,CUST-0646,PROD-0912,2026-05-17T13:09:27.134632,893
ORD-04169,CUST-0949,PROD-0475,2026-06-05T01:25:43.134649,308
ORD-04170,CUST-0827,PROD-0224,2026-05-31T10:03:22.134689,4606
ORD-04171,CUST-0136,PROD-0305,2026-03-18T14:22:08.134707,562
ORD-04172,CUST-0378,PROD-0602,2026-03-29T11:58:41.134723,3491
ORD-04173,CUST-0152,PROD-0619,2026-06-05T10:52:56.134739,384
ORD-04174,CUST-0114,PROD-0883,2026-05-14T11:13:51.134754,388
ORD-04175,CUST-0944,PROD-0894,2026-04-08T18:54:26.134771,468
ORD-04176,CUST-0107,PROD-0361,2026-05-29T21:39:43.134786,4322
ORD-04177,CUST-0862,PROD-0865,2026-03-21T01:56:55.134802,2075
ORD-04178,CUST-0569,PROD-0433,2026-04-05T09:07:14.134820,3039
ORD-04179,CUST-0572,PROD-0819,2026-04-14T14:30:45.134837,2410
ORD-04180,CUST-0231,PROD-0984,2026-05-10T20:32:52.134865,1050
ORD-04181,CUST-0386,PROD-0664,2026-05-13T16:21:48.134883,1894
ORD-04182,CUST-0236,PROD-0134,2026-06-06T19:47:07.134924,1980
ORD-04183,CUST-0059,PROD-0023,2026-05-22T22:45:49.134946,307
ORD-04184,CUST-0458,PROD-0932,2026-04-09T21:14:43.134963,1336
ORD-04185,CUST-0794,PROD-0791,2026-06-08T00:33:46.134980,4217
ORD-04186,CUST-0932,PROD-0152,2026-03-17T10:25:37.134997,4042
ORD-04187,CUST-0080,PROD-0194,2026-04-10T05:31:54.135013,1393
ORD-04188,CUST-0015,PROD-0202,2026-05-16T12:01:35.135031,2703
ORD-04189,CUST-0781,PROD-0269,2026-05-23T06:05:44.135058,1419
ORD-04190,CUST-0611,PROD-0503,2026-04-09T06:16:56.135076,1327
ORD-04191,CUST-0486,PROD-0291,2026-04-16T08:28:46.135093,1146
ORD-04192,CUST-0688,PROD-0186,2026-06-01T14:14:14.135110,4472
ORD-04193,CUST-0379,PROD-0481,2026-03-21T14:11:33.135139,3531
ORD-04194,CUST-0917,PROD-0625,2026-06-08T06:33:09.135156,489
ORD-04195,CUST-0534,PROD-0326,2026-03-23T09:00:40.135173,3564
ORD-04196,CUST-0705,PROD-0944,2026-05-27T10:28:44.135190,1036
ORD-04197,CUST-0867,PROD-0443,2026-05-21T14:43:01.135207,2167
ORD-04198,CUST-0089,PROD-0128,2026-04-01T17:23:55.135230,2995
ORD-04199,CUST-0186,PROD-0117,2026-05-26T15:16:36.135271,2918
ORD-04200,CUST-0779,PROD-0522,2026-05-01T14:07:59.135300,3129
ORD-04201,CUST-0073,PROD-0046,2026-05-17T03:02:06.135318,490
ORD-04202,CUST-0794,PROD-0623,2026-06-07T00:09:01.135335,3114
ORD-04203,CUST-0521,PROD-0745,2026-05-13T06:42:11.135357,1919
ORD-04204,CUST-0408,PROD-0754,2026-03-29T08:24:23.135373,4470
ORD-04205,CUST-0258,PROD-0764,2026-04-30T08:16:10.135390,1260
ORD-04206,CUST-0955,PROD-0186,2026-05-20T16:11:52.135407,4472
ORD-04207,CUST-0907,PROD-0730,2026-05-03T05:26:05.135422,4479
ORD-04208,CUST-0822,PROD-0408,2026-05-07T15:58:36.135439,3588
ORD-04209,CUST-0617,PROD-0884,2026-03-27T21:36:51.135456,2535
ORD-04210,CUST-0052,PROD-0053,2026-04-23T17:49:34.135471,3769
ORD-04211,CUST-0766,PROD-0422,2026-05-09T20:29:45.135488,531
ORD-04212,CUST-0561,PROD-0242,2026-03-19T04:18:17.135505,952
ORD-04213,CUST-0989,PROD-0648,2026-04-05T19:00:02.135522,764
ORD-04214,CUST-0689,PROD-0767,2026-04-18T00:49:33.135539,2546
ORD-04215,CUST-0203,PROD-0546,2026-05-23T15:43:20.135562,3760
ORD-04216,CUST-0047,PROD-0510,2026-05-28T15:35:59.135591,4289
ORD-04217,CUST-0471,PROD-0422,2026-03-23T16:56:06.135631,531
ORD-04218,CUST-0236,PROD-0857,2026-03-30T12:46:46.135649,2462
ORD-04219,CUST-0540,PROD-0039,2026-04-04T13:20:17.135678,1493
ORD-04220,CUST-0564,PROD-0714,2026-04-02T01:41:51.135696,2031
ORD-04221,CUST-0549,PROD-0584,2026-05-08T22:42:31.135718,1580
ORD-04222,CUST-0636,PROD-0925,2026-04-20T08:41:37.135736,4683
ORD-04223,CUST-0082,PROD-0741,2026-05-08T11:08:13.135753,795
ORD-04224,CUST-0027,PROD-0887,2026-04-04T12:08:08.135770,2137
ORD-04225,CUST-0376,PROD-0601,2026-04-19T19:01:11.135797,2701
ORD-04226,CUST-0698,PROD-0008,2026-05-29T20:22:32.135815,4175
ORD-04227,CUST-0558,PROD-0036,2026-06-02T13:19:36.135831,2587
ORD-04228,CUST-0227,PROD-0548,2026-05-11T23:13:52.135878,1262
ORD-04229,CUST-0301,PROD-0246,2026-03-27T01:02:11.135905,11347
ORD-04230,CUST-0595,PROD-0659,2026-04-15T17:25:42.135934,3330
ORD-04231,CUST-0613,PROD-0902,2026-06-05T05:29:34.135951,2833
ORD-04232,CUST-0614,PROD-0049,2026-04-29T14:52:49.135969,1655
ORD-04233,CUST-0497,PROD-0547,2026-03-24T02:28:31.135986,915
ORD-04234,CUST-0197,PROD-0679,2026-05-10T01:09:37.136002,1364
ORD-04235,CUST-0154,PROD-0118,2026-04-17T14:01:58.136022,4091
ORD-04236,CUST-0317,PROD-0847,2026-04-19T12:27:11.136040,4661
ORD-04237,CUST-0746,PROD-0660,2026-05-13T12:40:09.136069,2186
ORD-04238,CUST-0707,PROD-0920,2026-04-18T15:11:23.136092,4289
ORD-04239,CUST-0422,PROD-0601,2026-04-12T06:08:49.136113,2701
ORD-04240,CUST-0034,PROD-0178,2026-04-17T00:42:21.136131,1977
ORD-04241,CUST-0917,PROD-0316,2026-03-19T05:56:38.136172,4712
ORD-04242,CUST-0397,PROD-0713,2026-04-17T02:48:20.136188,4843
ORD-04243,CUST-0199,PROD-0030,2026-03-26T13:53:54.136205,2548
ORD-04244,CUST-0150,PROD-0906,2026-04-30T08:04:49.136221,3578
ORD-04245,CUST-0595,PROD-0988,2026-04-08T14:36:15.136263,393
ORD-04246,CUST-0865,PROD-0399,2026-05-30T11:38:06.136281,1094
ORD-04247,CUST-0833,PROD-0908,2026-05-09T16:16:40.136298,1810
ORD-04248,CUST-0507,PROD-0484,2026-05-22T06:58:00.136314,1713
ORD-04249,CUST-0043,PROD-0945,2026-06-01T04:20:57.136348,1107
ORD-04250,CUST-0361,PROD-0478,2026-04-05T17:20:24.136365,4162
ORD-04251,CUST-0745,PROD-0640,2026-03-25T19:05:51.136382,2804
ORD-04252,CUST-0697,PROD-0845,2026-04-14T09:17:54.136400,2987
ORD-04253,CUST-0327,PROD-0780,2026-03-20T10:43:47.136422,615
ORD-04254,CUST-0456,PROD-0205,2026-05-16T22:57:37.136440,4188
ORD-04255,CUST-0417,PROD-0655,2026-05-28T00:38:30.136456,4716
ORD-04256,CUST-0760,PROD-0700,2026-03-23T03:49:28.136473,1746
ORD-04257,CUST-0902,PROD-0822,2026-03-30T11:30:43.136490,3152
ORD-04258,CUST-0552,PROD-0567,2026-03-27T07:32:11.136517,4803
ORD-04259,CUST-0606,PROD-0614,2026-05-13T05:45:38.136535,1899
ORD-04260,CUST-0492,PROD-0747,2026-03-23T11:51:59.136552,1590
ORD-04261,CUST-0137,PROD-0266,2026-04-16T00:27:10.136569,2187
ORD-04262,CUST-0900,PROD-0147,2026-04-23T03:47:48.136585,1655
ORD-04263,CUST-0313,PROD-0941,2026-05-25T23:46:20.136602,6069
ORD-04264,CUST-0528,PROD-0866,2026-04-08T21:15:34.136629,4378
ORD-04265,CUST-0568,PROD-0298,2026-06-07T13:15:46.136688,3854
ORD-04266,CUST-0456,PROD-0235,2026-03-25T09:36:42.136726,945
ORD-04267,CUST-0226,PROD-0633,2026-03-23T00:59:01.136743,888
ORD-04268,CUST-0318,PROD-0334,2026-04-17T07:40:11.136772,4700
ORD-04269,CUST-0147,PROD-0192,2026-03-31T21:02:56.136790,3449
ORD-04270,CUST-0991,PROD-0666,2026-03-20T14:53:24.136807,3815
ORD-04271,CUST-0173,PROD-0151,2026-05-03T20:28:37.136823,3815
ORD-04272,CUST-0850,PROD-0632,2026-04-25T21:19:33.136842,4008
ORD-04273,CUST-0911,PROD-0059,2026-05-08T06:48:34.136884,4060
ORD-04274,CUST-0854,PROD-0682,2026-05-04T22:59:48.136901,4849
ORD-04275,CUST-0284,PROD-0191,2026-04-21T05:47:30.136916,3067
ORD-04276,CUST-0411,PROD-0274,2026-05-05T13:34:34.136933,1297
ORD-04277,CUST-0393,PROD-0669,2026-05-06T11:46:54.136950,14624
ORD-04278,CUST-0253,PROD-0677,2026-04-24T23:01:14.136978,878
ORD-04279,CUST-0113,PROD-0737,2026-04-22T10:13:12.136997,2414
ORD-04280,CUST-0267,PROD-0844,2026-03-21T12:28:28.137014,2884
ORD-04281,CUST-0138,PROD-0609,2026-04-28T03:09:50.137030,4450
ORD-04282,CUST-0376,PROD-0416,2026-05-24T10:11:17.137057,1923
ORD-04283,CUST-0862,PROD-0041,2026-03-25T19:40:38.137093,1177
ORD-04284,CUST-0402,PROD-0431,2026-03-30T14:29:05.137114,1904
ORD-04285,CUST-0970,PROD-0222,2026-06-04T15:53:36.137131,3636
ORD-04286,CUST-0855,PROD-0894,2026-05-05T18:07:35.137148,468
ORD-04287,CUST-0675,PROD-0600,2026-03-16T02:56:57.137165,471
ORD-04288,CUST-0774,PROD-0659,2026-05-25T17:26:18.137182,3330
ORD-04289,CUST-0692,PROD-0111,2026-03-31T14:21:53.137210,1279
ORD-04290,CUST-0974,PROD-0072,2026-04-30T01:47:23.137228,3207
ORD-04291,CUST-0757,PROD-0125,2026-05-16T10:37:35.137246,1441
ORD-04292,CUST-0947,PROD-0400,2026-05-16T08:48:47.137262,4685
ORD-04293,CUST-0902,PROD-0580,2026-05-14T08:07:31.137279,1261
ORD-04294,CUST-0394,PROD-0191,2026-05-21T08:46:53.137295,3067
ORD-04295,CUST-0303,PROD-0225,2026-05-30T06:34:32.137311,1680
ORD-04296,CUST-0524,PROD-0213,2026-05-04T17:55:55.137328,3431
ORD-04297,CUST-0729,PROD-0407,2026-03-21T18:19:54.137345,1305
ORD-04298,CUST-0394,PROD-0397,2026-05-04T01:40:04.137362,4579
ORD-04299,CUST-0352,PROD-0076,2026-05-29T03:33:35.137378,2020
ORD-04300,CUST-0540,PROD-0779,2026-05-31T11:51:10.137395,1260
ORD-04301,CUST-0221,PROD-0402,2026-06-02T04:09:10.137410,3997
ORD-04302,CUST-0499,PROD-0773,2026-03-28T22:15:39.137427,3836
ORD-04303,CUST-0021,PROD-0826,2026-05-20T15:44:45.137469,1866
ORD-04304,CUST-0862,PROD-0518,2026-05-13T18:08:32.137487,1162
ORD-04305,CUST-0696,PROD-0691,2026-04-24T15:29:43.137503,4334
ORD-04306,CUST-0490,PROD-0510,2026-03-16T20:06:58.137519,4289
ORD-04307,CUST-0107,PROD-0704,2026-05-01T02:21:26.137541,1534
ORD-04308,CUST-0563,PROD-0245,2026-03-26T18:10:48.137558,1518
ORD-04309,CUST-0941,PROD-0062,2026-04-23T10:05:54.137574,1512
ORD-04310,CUST-0606,PROD-0474,2026-06-06T06:42:47.137602,1093
ORD-04311,CUST-0187,PROD-0359,2026-04-12T15:58:02.137619,2111
ORD-04312,CUST-0745,PROD-0991,2026-04-30T14:17:36.137636,2378
ORD-04313,CUST-0327,PROD-0365,2026-06-03T01:11:38.137652,884
ORD-04314,CUST-0523,PROD-0281,2026-05-05T20:28:04.137680,670
ORD-04315,CUST-0005,PROD-0488,2026-05-02T07:54:11.137697,3350
ORD-04316,CUST-0922,PROD-0172,2026-04-03T15:35:24.137714,1364
ORD-04317,CUST-0103,PROD-0830,2026-04-10T12:27:32.137731,2656
ORD-04318,CUST-0511,PROD-0305,2026-04-11T13:30:00.137748,562
ORD-04319,CUST-0743,PROD-0454,2026-04-12T19:01:47.137776,1297
ORD-04320,CUST-0180,PROD-0089,2026-04-09T12:53:43.137794,406
ORD-04321,CUST-0720,PROD-0247,2026-04-01T03:57:19.137811,1262
ORD-04322,CUST-0727,PROD-0482,2026-04-03T14:03:03.137827,1746
ORD-04323,CUST-0888,PROD-0368,2026-04-02T14:11:31.137860,2282
ORD-04324,CUST-0023,PROD-0858,2026-06-03T19:08:03.137878,4640
ORD-04325,CUST-0044,PROD-0591,2026-05-23T03:34:22.137895,1220
ORD-04326,CUST-0312,PROD-0932,2026-03-18T03:42:54.137912,1336
ORD-04327,CUST-0675,PROD-0521,2026-05-19T21:51:45.137954,2458
ORD-04328,CUST-0759,PROD-0010,2026-03-18T17:03:49.137980,781
ORD-04329,CUST-0700,PROD-0774,2026-05-16T09:42:39.138008,664
ORD-04330,CUST-0083,PROD-0111,2026-04-09T23:52:03.138025,1279
ORD-04331,CUST-0221,PROD-0266,2026-05-07T20:54:50.138042,2187
ORD-04332,CUST-0544,PROD-0493,2026-03-23T11:23:31.138069,2855
ORD-04333,CUST-0658,PROD-0321,2026-04-27T05:32:14.138107,1417
ORD-04334,CUST-0965,PROD-0897,2026-03-18T06:15:06.138125,4792
ORD-04335,CUST-0524,PROD-0848,2026-04-22T18:25:12.138142,4563
ORD-04336,CUST-0074,PROD-0288,2026-04-19T17:19:41.138169,1342
ORD-04337,CUST-0541,PROD-0333,2026-04-22T03:10:19.138185,2839
ORD-04338,CUST-0642,PROD-0530,2026-04-06T14:26:49.138203,568
ORD-04339,CUST-0190,PROD-0922,2026-04-15T22:17:26.138230,2121
ORD-04340,CUST-0733,PROD-0639,2026-05-12T15:08:21.138247,1766
ORD-04341,CUST-0103,PROD-0507,2026-05-27T15:24:46.138268,1036
ORD-04342,CUST-0996,PROD-0622,2026-04-13T08:08:54.138294,3389
ORD-04343,CUST-0101,PROD-0424,2026-03-25T17:13:00.138312,1955
ORD-04344,CUST-0480,PROD-0501,2026-04-17T19:44:08.138330,1614
ORD-04345,CUST-0102,PROD-0738,2026-05-10T00:18:43.138346,4938
ORD-04346,CUST-0871,PROD-0211,2026-04-20T11:09:28.138362,4411
ORD-04347,CUST-0030,PROD-0716,2026-04-11T03:29:03.138404,4411
ORD-04348,CUST-0046,PROD-0088,2026-05-04T12:30:29.138422,4957
ORD-04349,CUST-0208,PROD-0342,2026-05-31T10:18:46.138439,1387
ORD-04350,CUST-0190,PROD-0650,2026-05-13T11:41:21.138455,2779
ORD-04351,CUST-0186,PROD-0272,2026-06-04T08:47:35.138482,3889
ORD-04352,CUST-0100,PROD-0577,2026-05-14T01:27:38.138499,3043
ORD-04353,CUST-0809,PROD-0399,2026-05-07T19:22:53.138517,1094
ORD-04354,CUST-0987,PROD-0635,2026-05-16T09:51:46.138533,3691
ORD-04355,CUST-0217,PROD-0655,2026-04-25T15:03:16.138550,4716
ORD-04356,CUST-0007,PROD-0801,2026-05-24T14:26:40.138567,1698
ORD-04357,CUST-0952,PROD-0415,2026-04-15T03:44:39.138595,3128
ORD-04358,CUST-0989,PROD-0319,2026-04-28T13:35:56.138612,1904
ORD-04359,CUST-0715,PROD-0421,2026-05-26T03:35:12.138644,3282
ORD-04360,CUST-0863,PROD-0351,2026-05-06T08:06:56.138676,4498
ORD-04361,CUST-0437,PROD-0165,2026-05-07T15:40:08.138702,13472
ORD-04362,CUST-0048,PROD-0209,2026-06-02T08:00:41.138719,4797
ORD-04363,CUST-0432,PROD-0308,2026-05-27T07:14:41.138737,2824
ORD-04364,CUST-0823,PROD-0869,2026-03-30T12:27:05.138766,4324
ORD-04365,CUST-0742,PROD-0249,2026-04-13T12:10:43.138784,4529
ORD-04366,CUST-0656,PROD-0599,2026-05-12T16:26:27.138805,2660
ORD-04367,CUST-0805,PROD-0692,2026-06-08T13:50:00.138822,999
ORD-04368,CUST-0443,PROD-0724,2026-05-11T17:13:38.138839,2788
ORD-04369,CUST-0508,PROD-0111,2026-04-06T12:30:57.138868,1279
ORD-04370,CUST-1000,PROD-0637,2026-05-14T03:32:52.138885,4511
ORD-04371,CUST-0667,PROD-0064,2026-06-03T08:28:16.138901,685
ORD-04372,CUST-0563,PROD-0042,2026-04-01T20:54:42.138917,1267
ORD-04373,CUST-0041,PROD-0735,2026-05-01T14:58:57.138944,2351
ORD-04374,CUST-0398,PROD-0624,2026-05-07T01:07:37.138961,3775
ORD-04375,CUST-0296,PROD-0309,2026-04-19T11:31:44.138994,3168
ORD-04376,CUST-0641,PROD-0528,2026-03-26T21:47:16.139011,1924
ORD-04377,CUST-0280,PROD-0218,2026-05-18T14:41:10.139032,1477
ORD-04378,CUST-0325,PROD-0888,2026-04-07T09:34:43.139059,1841
ORD-04379,CUST-0522,PROD-0777,2026-04-04T21:27:51.139076,1317
ORD-04380,CUST-0068,PROD-0397,2026-05-22T07:44:40.139103,4579
ORD-04381,CUST-0214,PROD-0882,2026-06-05T01:11:07.139120,2966
ORD-04382,CUST-0559,PROD-0940,2026-04-10T12:41:30.139137,4672
ORD-04383,CUST-0143,PROD-0217,2026-04-27T18:56:25.139153,3880
ORD-04384,CUST-0219,PROD-0894,2026-04-02T01:04:06.139169,468
ORD-04385,CUST-0212,PROD-0930,2026-05-20T09:27:57.139183,2736
ORD-04386,CUST-0365,PROD-0942,2026-03-24T09:02:17.139199,2665
ORD-04387,CUST-0914,PROD-0563,2026-05-19T05:16:13.139215,3648
ORD-04388,CUST-0083,PROD-0342,2026-05-16T10:07:11.139256,1387
ORD-04389,CUST-0432,PROD-0905,2026-05-31T04:12:09.139273,3210
ORD-04390,CUST-0105,PROD-0996,2026-05-06T06:26:00.139290,418
ORD-04391,CUST-0349,PROD-0780,2026-05-24T14:04:36.139307,615
ORD-04392,CUST-0920,PROD-0098,2026-05-05T14:38:33.139324,2143
ORD-04393,CUST-0059,PROD-0760,2026-04-17T09:23:38.139365,4989
ORD-04394,CUST-0625,PROD-0774,2026-04-24T11:54:39.139383,664
ORD-04395,CUST-0133,PROD-0305,2026-04-05T20:38:31.139400,562
ORD-04396,CUST-0549,PROD-0128,2026-05-02T00:23:35.139416,2995
ORD-04397,CUST-0451,PROD-0136,2026-04-09T19:20:08.139438,936
ORD-04398,CUST-0754,PROD-0236,2026-05-30T20:02:53.139454,3971
ORD-04399,CUST-0853,PROD-0707,2026-05-06T20:36:28.139472,1487
ORD-04400,CUST-0425,PROD-0937,2026-04-09T21:49:16.139499,822
ORD-04401,CUST-0503,PROD-0227,2026-04-30T12:54:52.139514,4618
ORD-04402,CUST-0920,PROD-0831,2026-04-17T22:11:21.139530,3344
ORD-04403,CUST-0778,PROD-0148,2026-05-08T20:40:34.139547,2878
ORD-04404,CUST-0922,PROD-0807,2026-05-09T18:09:39.139566,503
ORD-04405,CUST-0033,PROD-0731,2026-05-26T17:56:00.139581,3485
ORD-04406,CUST-0763,PROD-0076,2026-05-08T14:01:15.139598,2020
ORD-04407,CUST-0838,PROD-0875,2026-04-25T11:13:48.139615,4040
ORD-04408,CUST-0277,PROD-0155,2026-05-21T14:14:27.139648,6582
ORD-04409,CUST-0144,PROD-0346,2026-04-01T05:27:14.139682,2084
ORD-04410,CUST-0649,PROD-0969,2026-03-19T03:27:37.139702,4085
ORD-04411,CUST-0163,PROD-0183,2026-06-02T09:01:27.139747,2763
ORD-04412,CUST-0522,PROD-0118,2026-04-10T02:56:06.139765,4091
ORD-04413,CUST-0519,PROD-0068,2026-05-05T19:32:53.139782,4836
ORD-04414,CUST-0423,PROD-0840,2026-05-15T19:58:04.139799,3224
ORD-04415,CUST-0635,PROD-0909,2026-05-18T13:50:49.139816,2982
ORD-04416,CUST-0319,PROD-0717,2026-05-01T04:30:10.139832,3627
ORD-04417,CUST-0691,PROD-0237,2026-05-29T01:18:13.139848,4981
ORD-04418,CUST-0325,PROD-0548,2026-05-22T03:26:42.139880,1262
ORD-04419,CUST-0651,PROD-0141,2026-05-23T17:58:32.139897,1615
ORD-04420,CUST-0861,PROD-0300,2026-06-01T14:09:32.139915,3485
ORD-04421,CUST-0028,PROD-0195,2026-04-18T22:50:18.139931,4037
ORD-04422,CUST-0982,PROD-0249,2026-05-21T11:07:30.139948,4529
ORD-04423,CUST-0496,PROD-0582,2026-05-17T22:23:23.139965,2053
ORD-04424,CUST-0638,PROD-0570,2026-03-26T03:43:23.139982,2144
ORD-04425,CUST-0540,PROD-0790,2026-05-21T06:59:25.139998,637
ORD-04426,CUST-0602,PROD-0378,2026-04-08T17:20:56.140026,982
ORD-04427,CUST-0525,PROD-0725,2026-05-16T06:45:04.140043,1664
