twin_id,product_id,return_id,current_state,wear_and_tear_score
TWIN-PROD-0305-RTN-0997,PROD-0305,RTN-0997,INSPECTED,0
TWIN-PROD-0482-RTN-0998,PROD-0482,RTN-0998,INSPECTED,0
TWIN-PROD-0932-RTN-0999,PROD-0932,RTN-0999,INSPECTED,2
TWIN-PROD-0521-RTN-1000,PROD-0521,RTN-1000,INSPECTED,0
TWIN-PROD-0010-RTN-1001,PROD-0010,RTN-1001,INSPECTED,0
TWIN-PROD-0266-RTN-1002,PROD-0266,RTN-1002,INSPECTED,1
TWIN-PROD-0493-RTN-1003,PROD-0493,RTN-1003,INSPECTED,0
TWIN-PROD-0848-RTN-1004,PROD-0848,RTN-1004,INSPECTED,0
TWIN-PROD-0530-RTN-1005,PROD-0530,RTN-1005,INSPECTED,0
TWIN-PROD-0507-RTN-1006,PROD-0507,RTN-1006,INSPECTED,0
TWIN-PROD-0211-RTN-1007,PROD-0211,RTN-1007,INSPECTED,0
TWIN-PROD-0650-RTN-1008,PROD-0650,RTN-1008,INSPECTED,0
TWIN-PROD-0801-RTN-1009,PROD-0801,RTN-1009,INSPECTED,3
TWIN-PROD-0319-RTN-1010,PROD-0319,RTN-1010,INSPECTED,0
TWIN-PROD-0308-RTN-1011,PROD-0308,RTN-1011,INSPECTED,0
TWIN-PROD-0724-RTN-1012,PROD-0724,RTN-1012,INSPECTED,1
TWIN-PROD-0042-RTN-1013,PROD-0042,RTN-1013,INSPECTED,0
TWIN-PROD-0624-RTN-1014,PROD-0624,RTN-1014,INSPECTED,0
TWIN-PROD-0218-RTN-1015,PROD-0218,RTN-1015,INSPECTED,0
TWIN-PROD-0777-RTN-1016,PROD-0777,RTN-1016,INSPECTED,0
TWIN-PROD-0563-RTN-1017,PROD-0563,RTN-1017,INSPECTED,0
TWIN-PROD-0098-RTN-1018,PROD-0098,RTN-1018,INSPECTED,8
TWIN-PROD-0707-RTN-1019,PROD-0707,RTN-1019,INSPECTED,0
TWIN-PROD-0875-RTN-1020,PROD-0875,RTN-1020,INSPECTED,1
TWIN-PROD-0969-RTN-1021,PROD-0969,RTN-1021,INSPECTED,1
TWIN-PROD-0237-RTN-1022,PROD-0237,RTN-1022,INSPECTED,0
TWIN-PROD-0790-RTN-1023,PROD-0790,RTN-1023,INSPECTED,1
TWIN-PROD-0264-RTN-1024,PROD-0264,RTN-1024,INSPECTED,9
TWIN-PROD-0647-RTN-1025,PROD-0647,RTN-1025,INSPECTED,0
TWIN-PROD-0738-RTN-1026,PROD-0738,RTN-1026,INSPECTED,1
TWIN-PROD-0541-RTN-1027,PROD-0541,RTN-1027,INSPECTED,0
TWIN-PROD-0661-RTN-1028,PROD-0661,RTN-1028,INSPECTED,0
TWIN-PROD-0083-RTN-1029,PROD-0083,RTN-1029,INSPECTED,0
TWIN-PROD-0702-RTN-1030,PROD-0702,RTN-1030,INSPECTED,3
TWIN-PROD-0932-RTN-1031,PROD-0932,RTN-1031,INSPECTED,0
TWIN-PROD-0922-RTN-1032,PROD-0922,RTN-1032,INSPECTED,0
TWIN-PROD-0643-RTN-1033,PROD-0643,RTN-1033,INSPECTED,9
TWIN-PROD-0925-RTN-1034,PROD-0925,RTN-1034,INSPECTED,0
TWIN-PROD-0159-RTN-1035,PROD-0159,RTN-1035,INSPECTED,2
TWIN-PROD-0540-RTN-1036,PROD-0540,RTN-1036,INSPECTED,0
TWIN-PROD-0486-RTN-1037,PROD-0486,RTN-1037,INSPECTED,10
TWIN-PROD-0665-RTN-1038,PROD-0665,RTN-1038,INSPECTED,7
TWIN-PROD-0976-RTN-1039,PROD-0976,RTN-1039,INSPECTED,0
TWIN-PROD-0470-RTN-1040,PROD-0470,RTN-1040,INSPECTED,0
TWIN-PROD-0507-RTN-1041,PROD-0507,RTN-1041,INSPECTED,0
TWIN-PROD-0532-RTN-1042,PROD-0532,RTN-1042,INSPECTED,6
TWIN-PROD-0115-RTN-1043,PROD-0115,RTN-1043,INSPECTED,0
TWIN-PROD-0357-RTN-1044,PROD-0357,RTN-1044,INSPECTED,0
TWIN-PROD-0731-RTN-1045,PROD-0731,RTN-1045,INSPECTED,0
TWIN-PROD-0203-RTN-1046,PROD-0203,RTN-1046,INSPECTED,1
TWIN-PROD-0517-RTN-1047,PROD-0517,RTN-1047,INSPECTED,0
TWIN-PROD-0146-RTN-1048,PROD-0146,RTN-1048,INSPECTED,0
TWIN-PROD-0150-RTN-1049,PROD-0150,RTN-1049,INSPECTED,0
TWIN-PROD-0112-RTN-1050,PROD-0112,RTN-1050,INSPECTED,0
TWIN-PROD-0742-RTN-1051,PROD-0742,RTN-1051,INSPECTED,0
TWIN-PROD-0918-RTN-1052,PROD-0918,RTN-1052,INSPECTED,0
TWIN-PROD-0504-RTN-1053,PROD-0504,RTN-1053,INSPECTED,9
TWIN-PROD-0136-RTN-1054,PROD-0136,RTN-1054,INSPECTED,1
TWIN-PROD-0199-RTN-1055,PROD-0199,RTN-1055,INSPECTED,0
TWIN-PROD-0880-RTN-1056,PROD-0880,RTN-1056,INSPECTED,0
TWIN-PROD-0515-RTN-1057,PROD-0515,RTN-1057,INSPECTED,0
TWIN-PROD-0585-RTN-1058,PROD-0585,RTN-1058,INSPECTED,0
TWIN-PROD-0304-RTN-1059,PROD-0304,RTN-1059,INSPECTED,4
TWIN-PROD-0097-RTN-1060,PROD-0097,RTN-1060,INSPECTED,1
TWIN-PROD-0689-RTN-1061,PROD-0689,RTN-1061,INSPECTED,0
TWIN-PROD-0820-RTN-1062,PROD-0820,RTN-1062,INSPECTED,0
TWIN-PROD-0082-RTN-1063,PROD-0082,RTN-1063,INSPECTED,0
TWIN-PROD-0673-RTN-1064,PROD-0673,RTN-1064,INSPECTED,0
TWIN-PROD-0733-RTN-1065,PROD-0733,RTN-1065,INSPECTED,0
TWIN-PROD-0490-RTN-1066,PROD-0490,RTN-1066,INSPECTED,0
TWIN-PROD-0966-RTN-1067,PROD-0966,RTN-1067,INSPECTED,0
TWIN-PROD-0860-RTN-1068,PROD-0860,RTN-1068,INSPECTED,8
TWIN-PROD-0863-RTN-1069,PROD-0863,RTN-1069,INSPECTED,5
TWIN-PROD-0863-RTN-1070,PROD-0863,RTN-1070,INSPECTED,0
TWIN-PROD-0503-RTN-1071,PROD-0503,RTN-1071,INSPECTED,0
TWIN-PROD-0209-RTN-1072,PROD-0209,RTN-1072,INSPECTED,1
TWIN-PROD-0644-RTN-1073,PROD-0644,RTN-1073,INSPECTED,0
TWIN-PROD-0642-RTN-1074,PROD-0642,RTN-1074,INSPECTED,0
TWIN-PROD-0494-RTN-1075,PROD-0494,RTN-1075,INSPECTED,0
TWIN-PROD-0428-RTN-1076,PROD-0428,RTN-1076,INSPECTED,10
TWIN-PROD-0180-RTN-1077,PROD-0180,RTN-1077,INSPECTED,0
TWIN-PROD-0999-RTN-1078,PROD-0999,RTN-1078,INSPECTED,0
TWIN-PROD-0349-RTN-1079,PROD-0349,RTN-1079,INSPECTED,0
TWIN-PROD-0113-RTN-1080,PROD-0113,RTN-1080,INSPECTED,0
TWIN-PROD-0605-RTN-1081,PROD-0605,RTN-1081,INSPECTED,0
TWIN-PROD-0052-RTN-1082,PROD-0052,RTN-1082,INSPECTED,0
TWIN-PROD-0999-RTN-1083,PROD-0999,RTN-1083,INSPECTED,0
TWIN-PROD-0725-RTN-1084,PROD-0725,RTN-1084,INSPECTED,0
TWIN-PROD-0721-RTN-1085,PROD-0721,RTN-1085,INSPECTED,0
TWIN-PROD-0583-RTN-1086,PROD-0583,RTN-1086,INSPECTED,0
TWIN-PROD-0516-RTN-1087,PROD-0516,RTN-1087,INSPECTED,1
TWIN-PROD-0005-RTN-1088,PROD-0005,RTN-1088,INSPECTED,10
TWIN-PROD-0188-RTN-1089,PROD-0188,RTN-1089,INSPECTED,0
TWIN-PROD-0978-RTN-1090,PROD-0978,RTN-1090,INSPECTED,0
TWIN-PROD-0255-RTN-1091,PROD-0255,RTN-1091,INSPECTED,0
TWIN-PROD-0479-RTN-1092,PROD-0479,RTN-1092,INSPECTED,0
TWIN-PROD-0862-RTN-1093,PROD-0862,RTN-1093,INSPECTED,0
TWIN-PROD-0191-RTN-1094,PROD-0191,RTN-1094,INSPECTED,0
TWIN-PROD-0438-RTN-1095,PROD-0438,RTN-1095,INSPECTED,5
TWIN-PROD-0363-RTN-1096,PROD-0363,RTN-1096,INSPECTED,0
TWIN-PROD-0241-RTN-1097,PROD-0241,RTN-1097,INSPECTED,9
TWIN-PROD-0102-RTN-1098,PROD-0102,RTN-1098,INSPECTED,0
TWIN-PROD-0787-RTN-1099,PROD-0787,RTN-1099,INSPECTED,7
TWIN-PROD-0509-RTN-1100,PROD-0509,RTN-1100,INSPECTED,0
TWIN-PROD-0504-RTN-1101,PROD-0504,RTN-1101,INSPECTED,0
TWIN-PROD-0969-RTN-1102,PROD-0969,RTN-1102,INSPECTED,0
TWIN-PROD-0383-RTN-1103,PROD-0383,RTN-1103,INSPECTED,0
TWIN-PROD-0033-RTN-1104,PROD-0033,RTN-1104,INSPECTED,0
TWIN-PROD-0141-RTN-1105,PROD-0141,RTN-1105,INSPECTED,0
TWIN-PROD-0800-RTN-1106,PROD-0800,RTN-1106,INSPECTED,0
TWIN-PROD-0566-RTN-1107,PROD-0566,RTN-1107,INSPECTED,0
TWIN-PROD-0844-RTN-1108,PROD-0844,RTN-1108,INSPECTED,0
TWIN-PROD-0953-RTN-1109,PROD-0953,RTN-1109,INSPECTED,0
TWIN-PROD-0573-RTN-1110,PROD-0573,RTN-1110,INSPECTED,0
TWIN-PROD-0348-RTN-1111,PROD-0348,RTN-1111,INSPECTED,6
TWIN-PROD-0017-RTN-1112,PROD-0017,RTN-1112,INSPECTED,0
TWIN-PROD-0574-RTN-1113,PROD-0574,RTN-1113,INSPECTED,0
TWIN-PROD-0711-RTN-1114,PROD-0711,RTN-1114,INSPECTED,0
TWIN-PROD-0234-RTN-1115,PROD-0234,RTN-1115,INSPECTED,0
TWIN-PROD-0367-RTN-1116,PROD-0367,RTN-1116,INSPECTED,0
TWIN-PROD-0863-RTN-1117,PROD-0863,RTN-1117,INSPECTED,3
TWIN-PROD-0228-RTN-1118,PROD-0228,RTN-1118,INSPECTED,2
TWIN-PROD-0516-RTN-1119,PROD-0516,RTN-1119,INSPECTED,1
TWIN-PROD-0065-RTN-1120,PROD-0065,RTN-1120,INSPECTED,0
TWIN-PROD-0048-RTN-1121,PROD-0048,RTN-1121,INSPECTED,10
TWIN-PROD-0921-RTN-1122,PROD-0921,RTN-1122,INSPECTED,0
TWIN-PROD-0296-RTN-1123,PROD-0296,RTN-1123,INSPECTED,6
TWIN-PROD-0089-RTN-1124,PROD-0089,RTN-1124,INSPECTED,0
TWIN-PROD-0719-RTN-1125,PROD-0719,RTN-1125,INSPECTED,0
TWIN-PROD-0398-RTN-1126,PROD-0398,RTN-1126,INSPECTED,0
TWIN-PROD-0987-RTN-1127,PROD-0987,RTN-1127,INSPECTED,0
TWIN-PROD-0532-RTN-1128,PROD-0532,RTN-1128,INSPECTED,10
TWIN-PROD-0195-RTN-1129,PROD-0195,RTN-1129,INSPECTED,9
TWIN-PROD-0436-RTN-1130,PROD-0436,RTN-1130,INSPECTED,0
TWIN-PROD-0403-RTN-1131,PROD-0403,RTN-1131,INSPECTED,0
TWIN-PROD-0447-RTN-1132,PROD-0447,RTN-1132,INSPECTED,0
TWIN-PROD-0820-RTN-1133,PROD-0820,RTN-1133,INSPECTED,9
TWIN-PROD-0788-RTN-1134,PROD-0788,RTN-1134,INSPECTED,8
TWIN-PROD-0889-RTN-1135,PROD-0889,RTN-1135,INSPECTED,8
TWIN-PROD-0591-RTN-1136,PROD-0591,RTN-1136,INSPECTED,0
TWIN-PROD-0588-RTN-1137,PROD-0588,RTN-1137,INSPECTED,0
TWIN-PROD-0984-RTN-1138,PROD-0984,RTN-1138,INSPECTED,7
TWIN-PROD-0490-RTN-1139,PROD-0490,RTN-1139,INSPECTED,7
TWIN-PROD-0325-RTN-1140,PROD-0325,RTN-1140,INSPECTED,2
TWIN-PROD-0695-RTN-1141,PROD-0695,RTN-1141,INSPECTED,0
TWIN-PROD-0523-RTN-1142,PROD-0523,RTN-1142,INSPECTED,0
TWIN-PROD-0207-RTN-1143,PROD-0207,RTN-1143,INSPECTED,0
TWIN-PROD-0245-RTN-1144,PROD-0245,RTN-1144,INSPECTED,0
TWIN-PROD-0514-RTN-1145,PROD-0514,RTN-1145,INSPECTED,1
TWIN-PROD-0702-RTN-1146,PROD-0702,RTN-1146,INSPECTED,10
TWIN-PROD-0284-RTN-1147,PROD-0284,RTN-1147,INSPECTED,0
TWIN-PROD-0232-RTN-1148,PROD-0232,RTN-1148,INSPECTED,2
TWIN-PROD-0404-RTN-1149,PROD-0404,RTN-1149,INSPECTED,0
TWIN-PROD-0271-RTN-1150,PROD-0271,RTN-1150,INSPECTED,0
TWIN-PROD-0716-RTN-1151,PROD-0716,RTN-1151,INSPECTED,2
TWIN-PROD-0753-RTN-1152,PROD-0753,RTN-1152,INSPECTED,0
TWIN-PROD-0913-RTN-1153,PROD-0913,RTN-1153,INSPECTED,7
TWIN-PROD-0179-RTN-1154,PROD-0179,RTN-1154,INSPECTED,0
TWIN-PROD-0055-RTN-1155,PROD-0055,RTN-1155,INSPECTED,0
TWIN-PROD-0643-RTN-1156,PROD-0643,RTN-1156,INSPECTED,9
TWIN-PROD-0369-RTN-1157,PROD-0369,RTN-1157,INSPECTED,4
TWIN-PROD-0445-RTN-1158,PROD-0445,RTN-1158,INSPECTED,8
TWIN-PROD-0171-RTN-1159,PROD-0171,RTN-1159,INSPECTED,0
TWIN-PROD-0503-RTN-1160,PROD-0503,RTN-1160,INSPECTED,0
